budget,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tsne_x,tsne_y
1.1578965650998396e-05,0.0003633768730169336,0.8571428571428577,0.0,0.3082191780821918,Loose Change: 2nd Edition,0.6140350877192982,0.000978393803505911,-14.957971,-5.469458
0.049998499997631576,0.020467879659787407,0.8571428571428577,0.024632025817043525,0.589041095890411,Letters from Iwo Jima,0.7719298245614035,0.044761516510395435,-2.777597,-7.40446
0.12368282686762137,0.023192209928131816,0.8571428571428577,0.013660780107179298,0.136986301369863,Happily N'Ever After,0.31578947368421045,0.008479412963717898,-27.083801,8.134179
0.04473533379263231,0.013625261711599326,0.8571428571428577,0.02048228482711986,0.36986301369863017,Smokin' Aces,0.631578947368421,0.04378312270688952,-9.78451,-4.7645555
0.13157757617512028,0.003119769053907089,0.8701298701298725,0.029473067788097447,0.452054794520548,Hannibal Rising,0.5614035087719298,0.053974724826742766,-2.3952885,-1.7194415
0.2894725623250984,0.020929944850878054,0.8701298701298725,0.08204492734381218,0.40410958904109595,Ghost Rider,0.4210526315789474,0.14268242967794537,2.8057096,14.128105
0.002614214654023138,0.00873265114903979,0.8571428571428577,5.918295059338381e-05,0.23287671232876717,Kidulthood,0.5964912280701755,0.004647370566653077,-18.56366,-6.536375
0.1710513227126148,0.03227483113870496,0.8571428571428577,0.15158382756318928,0.4246575342465754,300,0.7368421052631577,0.41483897268650627,14.954159,-4.105004
0.6789468614950445,0.04965187406055891,0.8701298701298725,0.3195418874339727,0.5753424657534246,Spider-Man 3,0.5438596491228072,0.30028536485935586,28.285055,8.906351
0.011051070080636969,0.01275264171038127,0.8571428571428577,0.013939456122034285,0.5273972602739726,Day Watch,0.5964912280701755,0.013534447615165104,-5.7015886,-3.8589656
0.0062615888340876325,0.003768867856959976,0.8571428571428577,0.0029327999974341143,0.31506849315068497,This Is England,0.8070175438596492,0.02984101100693029,-10.834027,-12.432052
0.42105171745008013,0.024897010131871476,0.8701298701298725,0.28657394912348844,0.26027397260273977,Shrek the Third,0.5614035087719298,0.19168365267019974,12.341557,12.397477
0.7894733518000291,0.05650590808970076,0.8701298701298725,0.34469585163782934,0.7808219178082192,Pirates of the Caribbean: At World's End,0.7192982456140351,0.37692621280065225,30.531303,7.579352
0.2236829847626075,0.021405976232278835,0.8701298701298725,0.11166302815326468,0.45890410958904115,Ocean's Thirteen,0.6491228070175439,0.16600081532816957,5.601778,2.4500077
0.2236829847626075,0.020242576127125853,0.8701298701298725,0.05345996393390273,0.20547945205479456,Surf's Up,0.5438596491228072,0.049898083978801466,-9.001481,12.248675
0.06578799861262939,0.023689881592371786,0.8701298701298725,0.008980706794625653,0.3972602739726028,Death Proof,0.6842105263157894,0.11047696697920913,-7.3757124,-8.446122
0.46052546398757466,0.015911115757408327,0.8701298701298725,0.0620524269857903,0.2808219178082192,Evan Almighty,0.43859649122807015,0.09702405218100285,2.074558,15.890869
0.3947358864250838,0.00938654671693218,0.8701298701298725,0.25456193239625025,0.6095890410958904,Transformers,0.6666666666666665,0.3350183448838157,20.985361,3.890377
0.3947358864250838,0.03822671691112094,0.8701298701298725,0.3365224128432567,0.5684931506849316,Harry Potter and the Order of the Phoenix,0.8070175438596492,0.45894822666123114,26.615032,1.1021214
0.18420923822511298,0.032393399341546045,0.8701298701298725,0.15883417624734408,0.410958904109589,The Bourne Ultimatum,0.7894736842105263,0.23921728495719524,10.382946,-5.6179824
0.01578791966513631,0.009069393546556892,0.8701298701298725,0.00652712549552813,0.23287671232876717,Daddy Day Camp,0.28070175438596506,0.007337953526294333,-30.20033,6.5766406
0.039472167587633035,0.020391266696973543,0.8701298701298725,0.02878583680054527,0.36986301369863017,Halloween,0.5438596491228072,0.04125560538116592,-10.749521,-2.225666
0.11841966066262209,0.004672824040677561,0.8701298701298725,0.05323311460822465,0.26712328767123283,Resident Evil: Extinction,0.5789473684210524,0.106318793314309,-9.5399065,5.303549
0.07894591412512757,0.015193924464451992,0.8701298701298725,0.027082825876147708,0.3972602739726028,30 Days of Night,0.5964912280701755,0.06359559722788422,-8.935641,-3.7854118
0.026314252075134853,0.02153595503196755,0.8701298701298725,0.04998363632664816,0.26027397260273977,Saw IV,0.5438596491228072,0.07615165103954341,-19.930508,-2.557902
0.01052475346013704,0.018840908062389913,0.8701298701298725,0.0,0.410958904109589,Elite Squad,0.8771929824561402,0.041989400733795354,-9.362375,-12.825346
0.06315641551012975,0.024335368197512,0.8701298701298725,0.03585617103532975,0.23287671232876717,Hitman,0.5438596491228072,0.07973909498573176,-19.715204,-1.938357
0.15789340720011663,0.020752404226648865,0.8701298701298725,0.12961662779961491,0.2534246575342466,Alvin and the Chipmunks,0.47368421052631576,0.09849164288626172,-6.930789,12.033039
0.3421042243750911,0.022670269266174905,0.8701298701298725,0.1640491016665303,0.4726027397260274,National Treasure: Book of Secrets,0.5789473684210524,0.14496534855279247,6.3117967,8.518424
0.10526174515012392,0.018902598772389423,0.8701298701298725,0.014991961769856984,0.26712328767123283,Aliens vs Predator: Requiem,0.36842105263157904,0.061475743986954746,-25.471642,8.803139
